Commodity,Country Of Destination,Year,Quantity,FOB,source_file
Processed Food And Beverages,Mauritius,2025,232466.59,618158.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Mexico,2021,367419.59,554025.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Mexico,2022,80285.0,130650.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Mexico,2023,140629.66,213536.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Mexico,2024,62379.6,79994.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Mexico,2025,141043.0,644423.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,"Micronesia, Federated States Of",2021,1382199.8,1669441.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,"Micronesia, Federated States Of",2022,1791487.29,2124239.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,"Micronesia, Federated States Of",2023,2017819.52,2387192.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,"Micronesia, Federated States Of",2024,1874581.57,2173265.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,"Micronesia, Federated States Of",2025,1868853.98,2553824.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Mongolia,2021,169755.07,485378.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Mongolia,2022,185407.76,650915.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Mongolia,2023,239478.83,1010763.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Mongolia,2024,206074.33,724982.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Mongolia,2025,179374.57,597929.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Mozambique,2023,5490.16,33670.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Mozambique,2024,1285.28,7362.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,"Myanmar, Union Of (Burma)",2021,2591030.15,3955214.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,"Myanmar, Union Of (Burma)",2022,1465239.36,1821992.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,"Myanmar, Union Of (Burma)",2023,264813.77,597673.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,"Myanmar, Union Of (Burma)",2024,144382.83,273660.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,"Myanmar, Union Of (Burma)",2025,38325.39,132129.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,"Nauru, Rep. Of",2021,4612.0,7200.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,"Nauru, Rep. Of",2022,22115.0,23065.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,"Nauru, Rep. Of",2023,7911.19,25556.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,"Nauru, Rep. Of",2024,3405.5,46073.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,"Nauru, Rep. Of",2025,37822.41,98242.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Nepal,2022,3440.67,16885.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Nepal,2023,15584.83,90396.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Nepal,2024,22160.75,122301.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Nepal,2025,68.0,6293.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Netherlands,2021,8494956.96,23997883.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Netherlands,2022,6319920.08,19044248.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Netherlands,2023,8610066.44,23102963.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Netherlands,2024,8440612.28,23820054.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Netherlands,2025,10540393.99,29299576.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,New Caledonia,2021,22430.5,78781.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,New Caledonia,2022,14577.0,61957.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,New Caledonia,2023,18560.66,74428.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,New Caledonia,2024,23571.0,75499.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,New Caledonia,2025,12256.0,40228.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,New Zealand,2021,2706686.54,6547292.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,New Zealand,2022,2123277.95,5310681.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,New Zealand,2023,3097587.48,8964150.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,New Zealand,2024,4582445.15,12789297.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,New Zealand,2025,4818055.84,12087731.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Niger,2022,260.0,869.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Nigeria,2021,575769.8,741625.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Nigeria,2022,294892.64,454046.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Nigeria,2023,187323.23,228668.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Nigeria,2024,219674.0,176135.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Nigeria,2025,220196.2,533167.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Norfolk Island,2021,5443.16,165148.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Northern Mariana Islands,2021,1205089.27,1634403.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Northern Mariana Islands,2022,1755452.89,2142646.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Northern Mariana Islands,2023,1833309.35,2420587.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Northern Mariana Islands,2024,1969115.99,2517767.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Northern Mariana Islands,2025,1804896.71,2353682.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Norway,2021,9055718.05,1004489.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Norway,2022,160914.03,454318.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Norway,2023,254122.2,808016.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Norway,2024,378677.64,1195845.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Norway,2025,385272.97,1206315.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Oman,2021,897345.27,2411728.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Oman,2022,988628.14,2974600.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Oman,2023,653706.29,2123526.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Oman,2024,780337.36,2288734.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Oman,2025,851770.0,2426494.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Pacific Trust Territory,2021,4470.0,21880.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Pacific Trust Territory,2022,1160.63,1680.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Pacific Trust Territory,2024,8.0,100.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,"Pakistan, Islamic Rep. Of",2021,1057649.15,5343159.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,"Pakistan, Islamic Rep. Of",2022,850443.26,3838856.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,"Pakistan, Islamic Rep. Of",2023,297190.31,1475731.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,"Pakistan, Islamic Rep. Of",2024,496896.05,1803281.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,"Pakistan, Islamic Rep. Of",2025,771648.82,2488067.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,"Palau, Rep. Of",2021,774728.84,912120.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,"Palau, Rep. Of",2022,818469.85,927876.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,"Palau, Rep. Of",2023,564504.96,655103.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,"Palau, Rep. Of",2024,670233.88,663047.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,"Palau, Rep. Of",2025,536020.08,648154.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Panama,2021,38.07,377.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Panama,2022,60.78,277.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Panama,2023,12542.6,40743.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Papua New Guinea,2021,1318331.33,3553674.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Papua New Guinea,2022,1746163.25,5256014.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Papua New Guinea,2023,1338226.93,4521393.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Papua New Guinea,2024,1939033.29,5017969.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Papua New Guinea,2025,1837691.3,4873815.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,People'S Republic Of China,2021,9188239.46,25577926.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,People'S Republic Of China,2022,9613484.07,24844876.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,People'S Republic Of China,2023,9184337.69,26610159.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,People'S Republic Of China,2024,11542892.53,28077512.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,People'S Republic Of China,2025,13702212.49,27615188.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Peru,2021,1297.61,2301.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Peru,2022,12062.11,21304.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Peru,2023,54455.95,106755.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Peru,2024,166044.26,505955.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Peru,2025,141658.18,447092.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Poland,2021,37956.15,59991.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Poland,2022,46464.0,53222.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Poland,2023,138119.11,188200.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Poland,2024,277629.0,302978.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Poland,2025,157367.14,282627.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Portugal,2021,82866.28,227960.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Portugal,2022,55830.6,234338.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Portugal,2023,218512.39,450325.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Portugal,2024,177386.3,487038.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Portugal,2025,106383.74,290323.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Qatar,2021,7843041.84,18754535.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Qatar,2022,9042031.54,25470200.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Qatar,2023,6661036.0,19028190.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Qatar,2024,6636600.34,17480141.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Qatar,2025,7490097.72,17085044.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Republic Of Korea,2021,18585914.56,18390611.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Republic Of Korea,2022,23832500.6,21968684.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Republic Of Korea,2023,23460238.54,23478292.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Republic Of Korea,2024,20266081.99,20334409.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Republic Of Korea,2025,22626687.81,21356971.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Reunion,2021,859.35,8184.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Romania,2025,22692.16,117753.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Russian Federation,2021,25261.99,82050.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Russian Federation,2022,131962.7,221267.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Russian Federation,2023,49420.78,156762.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Russian Federation,2024,271963.7,686241.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Russian Federation,2025,388728.77,1318650.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Rwanda,2021,13932.0,12499.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Rwanda,2022,16207.6,62061.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Rwanda,2023,19235.6,108167.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Rwanda,2024,22429.3,32039.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Rwanda,2025,18451.5,36446.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Samoa (Western Samoa),2021,578650.35,1256544.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Samoa (Western Samoa),2022,713880.55,1676297.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Samoa (Western Samoa),2023,786142.47,1769745.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Samoa (Western Samoa),2024,697760.08,1503815.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Samoa (Western Samoa),2025,694000.21,1410630.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Saudi Arabia,2021,9043749.54,18254107.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Saudi Arabia,2022,9418839.74,20428943.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Saudi Arabia,2023,6595224.24,17514595.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Saudi Arabia,2024,10365131.92,20800200.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Saudi Arabia,2025,8150357.08,16528143.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Senegal,2025,63550.22,161406.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Sierra Leone,2022,6372.96,22096.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Singapore,2021,13787544.43,22504030.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Singapore,2022,16346260.65,26081521.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Singapore,2023,17401744.07,26679642.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Singapore,2024,13866550.06,20567496.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Singapore,2025,12183801.26,21231290.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Slovak Republic (Slovakia),2023,1391.13,7564.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Slovak Republic (Slovakia),2024,2159.0,7374.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Slovak Republic (Slovakia),2025,4020.0,14624.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Slovenia,2021,53130.0,35000.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Slovenia,2025,216.0,3370.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Solomon Islands (British),2021,359385.66,520976.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,Solomon Islands (British),2022,410813.15,790155.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Solomon Islands (British),2023,400487.21,749635.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,Solomon Islands (British),2024,402382.55,562703.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Solomon Islands (British),2025,530743.38,883277.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,"Somalia, Democratic Rep. Of",2021,21701.37,142272.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,"Somalia, Democratic Rep. Of",2022,2860.0,45546.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,"Somalia, Democratic Rep. Of",2024,12934.6,186010.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,"Somalia, Democratic Rep. Of",2025,26918.7,572975.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,"South Africa, Rep. Of",2021,83229.53,333766.0,PhilippineExports(2020-2021).csv
Processed Food And Beverages,"South Africa, Rep. Of",2022,289016.75,1448585.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,"South Africa, Rep. Of",2023,271576.24,1744084.0,PhilippineExports(2022-2023).csv
Processed Food And Beverages,"South Africa, Rep. Of",2024,105477.02,478755.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,"South Africa, Rep. Of",2025,111092.8,378975.0,PhilippineExports(2024-2025).csv
Processed Food And Beverages,Spain,2021,251309.94,762605.0,PhilippineExports(2020-2021).csv
